,Unnamed: 0,SMILES,RT,Speed,i-PrOH_proportion,Literature,Column
6596,6596,COc1ccc([C@H](C)c2ccccc2)c(O[Si](C)(C)C)c1,23.4,1.0,0.03,10.1021/ja510980d,IC
6597,6597,COc1ccc([C@@H](C)c2ccccc2)c(O[Si](C)(C)C)c1,10.0,1.0,0.03,10.1021/ja510980d,IC
6615,6615,COc1cccc2c3ccccc3n([C@H](c4ccccc4)c5ccc(NC(=O)C67CC8CC(CC(C8)C6)C7)cc5)c12,9.0,1.0,0.15,10.1002/anie.201701947,IC
6616,6616,COc1cccc2c3ccccc3n([C@@H](c4ccccc4)c5ccc(NC(=O)C67CC8CC(CC(C8)C6)C7)cc5)c12,10.0,1.0,0.15,10.1002/anie.201701947,IC
6653,6653,CC(=O)C1=C(Cc2ccc(F)cc2)ON(Cc3c(C)cc(C)cc3C)[C@H]1c4ccccc4,8.907,0.8,0.05,10.1021/acs.orglett.6b01737,IC
6654,6654,CC(=O)C1=C(Cc2ccc(F)cc2)ON(Cc3c(C)cc(C)cc3C)[C@@H]1c4ccccc4,10.053,0.8,0.05,10.1021/acs.orglett.6b01737,IC
6660,6660,COC(=O)[C@H]1[C@H](N[C@]([C@H]1C(=O)OC)(C(=O)OC)c2ccc(F)cc2)c3ccc(cc3)[N+]([O-])=O,12.5,1.0,0.3,10.1021/ol400983j,IC
6706,6706,C[C@@H](CN1CCOCC1)NC(=O)OCc2ccccc2,13.92,1.0,0.2,10.1021/jacs.1c07726,IC
6707,6707,C[C@H](CN1CCOCC1)NC(=O)OCc2ccccc2,10.1,1.0,0.2,10.1021/jacs.1c07726,IC
6731,6731,COc1ccccc1[C@@](c2[nH]c3CCCCc3c2)(c4ccccc4)c5ccc(O)cc5,9.0,1.0,0.03,10.1039/D1SC03324G,IC
6732,6732,COc1ccccc1[C@](c2[nH]c3CCCCc3c2)(c4ccccc4)c5ccc(O)cc5,10.1,1.0,0.03,10.1039/D1SC03324G,IC
6733,6733,COc1ccccc1[C@](c2[nH]c(C)cc2)(c3ccc(O)cc3)c4ccc(F)cc4,9.0,1.0,0.03,10.1039/D1SC03324G,IC
6734,6734,COc1ccccc1[C@@](c2[nH]c(C)cc2)(c3ccc(O)cc3)c4ccc(F)cc4,10.1,1.0,0.03,10.1039/D1SC03324G,IC
6737,6737,CCc1[nH]c(cc1)[C@](c2ccccc2)(c3ccc(O)cc3)c4ccccc4OC,9.3,1.0,0.03,10.1039/D1SC03324G,IC
6738,6738,CCc1[nH]c(cc1)[C@@](c2ccccc2)(c3ccc(O)cc3)c4ccccc4OC,10.1,1.0,0.03,10.1039/D1SC03324G,IC
6742,6742,C[C@]1(CBr)CC(CN1[S](=O)(=O)c2ccccc2)(c3ccccc3)c4ccccc4,6.38,1.0,0.3,10.1002/anie.201705066,IC
6743,6743,C[C@@]1(CBr)CC(CN1[S](=O)(=O)c2ccccc2)(c3ccccc3)c4ccccc4,10.11,1.0,0.3,10.1002/anie.201705066,IC
6766,6766,CC(=O)C1=C(Cc2ccc(Cl)cc2)ON(Cc3c(C)cc(C)cc3C)[C@H]1c4ccccc4,9.047,0.8,0.05,10.1021/acs.orglett.6b01737,IC
6767,6767,CC(=O)C1=C(Cc2ccc(Cl)cc2)ON(Cc3c(C)cc(C)cc3C)[C@@H]1c4ccccc4,10.173,0.8,0.05,10.1021/acs.orglett.6b01737,IC
6779,6779,CC(C)[C@H]1CN(c2ccccc2O1)[S](=O)(=O)c3ccc(C)cc3,11.709,1.0,0.1,10.1002/anie.201712350,IC
6780,6780,CC(C)[C@@H]1CN(c2ccccc2O1)[S](=O)(=O)c3ccc(C)cc3,10.198,1.0,0.1,10.1002/anie.201712350,IC
6791,6791,O=C(Nc1ccc(cc1)[C@@H](n2c3ccccc3c(c4ccccc4)c2c5ccccc5)c6ccc(cc6)c7ccccc7)C89CC%10CC(CC(C%10)C8)C9,12.5,1.0,0.1,10.1002/anie.201701947,IC
6792,6792,O=C(Nc1ccc(cc1)[C@H](n2c3ccccc3c(c4ccccc4)c2c5ccccc5)c6ccc(cc6)c7ccccc7)C89CC%10CC(CC(C%10)C8)C9,10.2,1.0,0.1,10.1002/anie.201701947,IC
6815,6815,CN1C(=O)[C@@](O)(CC=C)c2c(Br)cccc12,8.56,1.0,0.2,10.1021/acs.orglett.1c03101,IC
6816,6816,CN1C(=O)[C@](O)(CC=C)c2c(Br)cccc12,10.2,1.0,0.2,10.1021/acs.orglett.1c03101,IC
6835,6835,CN1C(=O)[C@@](O)(CC=C)c2ccccc12,8.167,1.0,0.2,10.1021/acs.orglett.1c03101,IC
6836,6836,CN1C(=O)[C@](O)(CC=C)c2ccccc12,10.232,1.0,0.2,10.1021/acs.orglett.1c03101,IC
6854,6854,CC1=CC(=O)C2=CC=C(C[C@]2(C)C1=O)c3ccc(F)cc3,11.05,1.0,0.3,10.1021/acs.orglett.5b02653,IC
6855,6855,CC1=CC(=O)C2=CC=C(C[C@@]2(C)C1=O)c3ccc(F)cc3,10.26,1.0,0.3,10.1021/acs.orglett.5b02653,IC
6914,6914,O=CC1=C(C=C(C[C@@H]1c2ccccc2)c3ccccc3)c4ccccc4,18.1,1.0,0.1,10.1002/anie.201908896,IC
6915,6915,O=CC1=C(C=C(C[C@H]1c2ccccc2)c3ccccc3)c4ccccc4,10.3,1.0,0.1,10.1002/anie.201908896,IC
6918,6918,Cc1ccccc1[P@@](=O)(\C=C\c2cccc(Cl)c2)C(C)(C)C,7.9,1.0,0.2,10.1039/D1QO01819A,IC
6919,6919,Cc1ccccc1[P@](=O)(\C=C\c2cccc(Cl)c2)C(C)(C)C,10.3,1.0,0.2,10.1039/D1QO01819A,IC
6939,6939,COc1ccc(cc1)[C@@](c2[nH]c(C)cc2)(c3ccc(O)cc3)c4ccccc4OC,8.9,1.0,0.05,10.1039/D1SC03324G,IC
6940,6940,COc1ccc(cc1)[C@](c2[nH]c(C)cc2)(c3ccc(O)cc3)c4ccccc4OC,10.3,1.0,0.05,10.1039/D1SC03324G,IC
6955,6955,C[C@]1(Cc2ccccc2)CC(=NO1)c3ccc4ccccc4c3,12.45,0.8,0.2,10.1002/anie.201912408,IC
6956,6956,C[C@@]1(Cc2ccccc2)CC(=NO1)c3ccc4ccccc4c3,10.31,0.8,0.2,10.1002/anie.201912408,IC
6979,6979,Cn1ccnc1C(=O)[C@H]([C@H](C=C)\C=C\c2ccccc2)c3ccc(F)cc3,11.887,0.5,0.05,10.1002/anie.201908960,IC
6980,6980,Cn1ccnc1C(=O)[C@@H]([C@H](C=C)\C=C\c2ccccc2)c3ccc(F)cc3,10.358,0.5,0.05,10.1002/anie.201908960,IC
7047,7047,COc1cccc(c1)[C@@](c2[nH]c(C)cc2)(c3ccc(O)cc3)c4ccccc4OC,8.4,1.0,0.05,10.1039/D1SC03324G,IC
7048,7048,COc1cccc(c1)[C@](c2[nH]c(C)cc2)(c3ccc(O)cc3)c4ccccc4OC,10.4,1.0,0.05,10.1039/D1SC03324G,IC
7059,7059,BrC[C@H]1CC(CN1[S](=O)(=O)c2cccc3ccccc23)(c4ccccc4)c5ccccc5,9.37,1.0,0.3,10.1002/anie.201705066,IC
7060,7060,BrC[C@@H]1CC(CN1[S](=O)(=O)c2cccc3ccccc23)(c4ccccc4)c5ccccc5,10.41,1.0,0.3,10.1002/anie.201705066,IC
7068,7068,Oc1ccc2ccccc2c1[C@H](CN[S](=O)(=O)c3ccc(cc3)[N+]([O-])=O)C=C,12.63,0.8,0.2,10.1021/acs.orglett.7b01136,IC
7069,7069,Oc1ccc2ccccc2c1[C@@H](CN[S](=O)(=O)c3ccc(cc3)[N+]([O-])=O)C=C,10.43,0.8,0.2,10.1021/acs.orglett.7b01136,IC
7130,7130,CC(=O)C[C@H]1[C@@H](c2ccc(F)cc2)c3ccc4ccccc4c3OC1=O,13.2,0.7,0.25,10.1002/anie.201700437,IC
7148,7148,CCCCCC/C=C/C=C/C[C@]1(Cc2ccc(F)cc2)SC(=NC1=O)c3ccccc3,11.409,1.0,0.1,10.1021/acs.orglett.8b01697,IC
7149,7149,CCCCCC/C=C/C=C/C[C@@]1(Cc2ccc(F)cc2)SC(=NC1=O)c3ccccc3,10.509,1.0,0.1,10.1021/acs.orglett.8b01697,IC
7178,7178,BrC[C@H]1CC(CN1[S](=O)(=O)c2ccc3ccccc3c2)(c4ccccc4)c5ccccc5,9.88,1.0,0.3,10.1002/anie.201705066,IC
7179,7179,BrC[C@@H]1CC(CN1[S](=O)(=O)c2ccc3ccccc3c2)(c4ccccc4)c5ccccc5,10.57,1.0,0.3,10.1002/anie.201705066,IC
7229,7229,CCOC(=O)C(C)(C)Oc1ccc(C[C@@]2(C)CC(=NO2)c3ccccc3)cc1,15.56,0.8,0.4,10.1002/anie.201912408,IC
7230,7230,CCOC(=O)C(C)(C)Oc1ccc(C[C@]2(C)CC(=NO2)c3ccccc3)cc1,10.6,0.8,0.4,10.1002/anie.201912408,IC
7267,7267,COC(=O)[C@H](CC(=O)c1ccccc1)c2ccccc2,12.15,1.0,0.15,10.1002/anie.201612208,IC
7268,7268,COC(=O)[C@@H](CC(=O)c1ccccc1)c2ccccc2,10.62,1.0,0.15,10.1002/anie.201612208,IC
7304,7304,BrC[C@H]1CCCN1[S](=O)(=O)c2ccccc2,9.93,1.0,0.3,10.1002/anie.201705066,IC
7305,7305,BrC[C@@H]1CCCN1[S](=O)(=O)c2ccccc2,10.68,1.0,0.3,10.1002/anie.201705066,IC
7343,7343,CC(=O)C[C@H]1[C@@H](c2ccc(Cl)cc2)c3ccc4ccccc4c3OC1=O,13.4,0.7,0.25,10.1002/anie.201700437,IC
7352,7352,COc1ccc2[C@@H]([C@@H](COc2c1)c3ccccc3)c4ccc(O)cc4,14.2,0.6,0.1,10.1021/acs.orglett.7b02883,IC
7386,7386,C[C@]1(Cc2cccc(Cl)c2)CC(=NO1)c3ccccc3,11.23,0.8,0.1,10.1002/anie.201912408,IC
7387,7387,C[C@@]1(Cc2cccc(Cl)c2)CC(=NO1)c3ccccc3,10.73,0.8,0.1,10.1002/anie.201912408,IC
7396,7396,C[C@]1(Cc2ccccn2)CC(=NO1)c3ccccc3,12.26,0.8,0.3,10.1002/anie.201912408,IC
7397,7397,C[C@@]1(Cc2ccccn2)CC(=NO1)c3ccccc3,10.78,0.8,0.3,10.1002/anie.201912408,IC
7432,7432,CC(=O)C[C@H]1[C@@H](c2cc(C)cc(C)c2)c3ccc4ccccc4c3OC1=O,13.9,0.7,0.25,10.1002/anie.201700437,IC
7460,7460,COc1cc(O)c([C@H](CN[S](=O)(=O)c2ccc(C)cc2)C(C)=C)c(OC)c1OC,9.9,0.8,0.3,10.1021/acs.orglett.7b01136,IC
7461,7461,COc1cc(O)c([C@@H](CN[S](=O)(=O)c2ccc(C)cc2)C(C)=C)c(OC)c1OC,10.81,0.8,0.3,10.1021/acs.orglett.7b01136,IC
7476,7476,COC(=O)[C@H](CC(=O)c1ccccc1)c2cccc3ccccc23,11.69,1.0,0.1,10.1002/anie.201612208,IC
7477,7477,COC(=O)[C@@H](CC(=O)c1ccccc1)c2cccc3ccccc23,10.85,1.0,0.1,10.1002/anie.201612208,IC
7488,7488,CN1C(=O)[C@](O)(CC=C[C@](C)(CCC=C(C)C)C=C)c2ccccc12,7.718,1.0,0.1,10.1021/acs.orglett.1c03101,IC
7489,7489,CN1C(=O)[C@@](O)(CC=C[C@](C)(CCC=C(C)C)C=C)c2ccccc12,10.863,1.0,0.1,10.1021/acs.orglett.1c03101,IC
7506,7506,FC(F)(F)[C@]1(OC(=O)c2cc(Br)cc3ccn1c23)c4ccccc4,10.1,0.5,0.1,10.1021/acscatal.9b03163,IC
7507,7507,FC(F)(F)[C@@]1(OC(=O)c2cc(Br)cc3ccn1c23)c4ccccc4,10.9,0.5,0.1,10.1021/acscatal.9b03163,IC
7516,7516,COc1ccc2O[C@](OC(=O)c2c1)(c3ccccc3)C(F)(F)F,12.3,0.6,0.01,10.1038/ncomms15598,IC
7517,7517,COc1ccc2O[C@@](OC(=O)c2c1)(c3ccccc3)C(F)(F)F,10.9,0.6,0.01,10.1038/ncomms15598,IC
7522,7522,CCC(=O)C[C@H]1[C@@H](c2ccccc2)c3ccc4ccccc4c3OC1=O,12.7,0.7,0.25,10.1002/anie.201700437,IC
7544,7544,C/C=C/C(=O)[C@H](C(C(=O)c1ccccc1)C(=O)c2ccccc2)c3ccc(cc3)C(C)C,28.2,0.75,0.2,10.1002/anie.201105812,IC
7545,7545,C/C=C/C(=O)[C@@H](C(C(=O)c1ccccc1)C(=O)c2ccccc2)c3ccc(cc3)C(C)C,10.9,0.75,0.2,10.1002/anie.201105812,IC
7607,7607,CN1C(=O)[C@@](NC(=O)OC(C)(C)C)([C@@H]2CCCCC2=O)c3cc(Cl)ccc13,8.47,1.5,0.06,10.1021/acs.orglett.0c03305,IC
7614,7614,O=C1[C@H]2CCC3=C([C@H]2C(=O)c4ccccc14)c5ccccc5[Si](O3)(c6ccccc6)c7ccccc7,7.84,1.0,0.1,10.1021/ja3007148,IC
7615,7615,O=C1[C@@H]2CCC3=C([C@H]2C(=O)c4ccccc14)c5ccccc5[Si](O3)(c6ccccc6)c7ccccc7,10.98,1.0,0.1,10.1021/ja3007148,IC
7693,7693,CC(C)(C)c1[nH]c2ccccc2c1[C@@H](c3ccccc3)c4ccc(NC(=O)C56CC7CC(CC(C7)C5)C6)cc4,21.7,1.0,0.1,10.1002/anie.201701947,IC
7694,7694,CC(C)(C)c1[nH]c2ccccc2c1[C@H](c3ccccc3)c4ccc(NC(=O)C56CC7CC(CC(C7)C5)C6)cc4,11.0,1.0,0.1,10.1002/anie.201701947,IC
7695,7695,O=C(Nc1ccc(cc1)[C@@H](n2c3CCCCc3c4ccccc24)c5ccccc5)C67CC8CC(CC(C8)C6)C7,23.0,1.0,0.1,10.1002/anie.201701947,IC
7696,7696,O=C(Nc1ccc(cc1)[C@H](n2c3CCCCc3c4ccccc24)c5ccccc5)C67CC8CC(CC(C8)C6)C7,11.0,1.0,0.1,10.1002/anie.201701947,IC
7723,7723,COc1ccc(cc1)[C@@H](C=C)[C@@]2(O)C(=O)N(C)c3ccccc23,14.1,1.0,0.2,10.1021/acs.orglett.1c03101,IC
7736,7736,CN1c2ccccc2[C@@](O)([C@H](C=C)c3ccc(Cl)cc3)C1=O,13.86,1.0,0.05,10.1021/acs.orglett.1c03101,IC
7741,7741,COc1ccc(cc1)[C@@H](C=C)[C@@]2(O)C(=O)N(C)c3c(F)cccc23,12.535,1.0,0.1,10.1021/acs.orglett.1c03101,IC
7748,7748,COC(=O)[C@H](CC(=O)c1ccc2ccccc2c1)c3ccccc3,15.21,1.0,0.15,10.1002/anie.201612208,IC
7749,7749,COC(=O)[C@@H](CC(=O)c1ccc2ccccc2c1)c3ccccc3,11.07,1.0,0.15,10.1002/anie.201612208,IC
7826,7826,C/C=C/C(=O)[C@H](C(C(=O)c1ccc(Br)cc1)C(=O)c2ccc(Br)cc2)c3ccccc3,24.5,0.75,0.2,10.1002/anie.201105812,IC
7827,7827,C/C=C/C(=O)[C@@H](C(C(=O)c1ccc(Br)cc1)C(=O)c2ccc(Br)cc2)c3ccccc3,11.1,0.75,0.2,10.1002/anie.201105812,IC
7839,7839,COc1ccccc1[C@@](c2[nH]c(C)cc2)(c3ccccc3)c4ccc(O)cc4,9.7,1.0,0.03,10.1038/s41929/020/00535/4,IC
7840,7840,COc1ccccc1[C@](c2[nH]c(C)cc2)(c3ccccc3)c4ccc(O)cc4,11.1,1.0,0.03,10.1038/s41929/020/00535/4,IC
7857,7857,CCC[C@H](C)C(=S)N(C(C)C)C(C)C,9.51,1.0,0.01,10.1002/anie.202004485,IC
7858,7858,CCC[C@@H](C)C(=S)N(C(C)C)C(C)C,11.13,1.0,0.01,10.1002/anie.202004485,IC
7863,7863,C([C@H]1CC(=NO1)c2ccccc2)c3cc4ccccc4c5ccccc35,16.8,0.8,0.5,10.1002/anie.201912408,IC
7864,7864,C([C@@H]1CC(=NO1)c2ccccc2)c3cc4ccccc4c5ccccc35,11.16,0.8,0.5,10.1002/anie.201912408,IC
7867,7867,CC(=O)C1=C(Cc2ccc(Br)cc2)ON(Cc3c(C)cc(C)cc3C)[C@H]1c4ccccc4,9.687,0.8,0.05,10.1021/acs.orglett.6b01737,IC
7868,7868,CC(=O)C1=C(Cc2ccc(Br)cc2)ON(Cc3c(C)cc(C)cc3C)[C@@H]1c4ccccc4,11.167,0.8,0.05,10.1021/acs.orglett.6b01737,IC
7874,7874,CC(C)(C)OC(=O)[C@]12CC(=N[C@H]1C=CC=C2)c3ccccc3Cl,14.487,1.0,0.05,10.31635/ccschem.021.202000671,IC
7875,7875,CC(C)(C)OC(=O)[C@@]12CC(=N[C@H]1C=CC=C2)c3ccccc3Cl,11.174,1.0,0.05,10.31635/ccschem.021.202000671,IC
7927,7927,COc1ccc2n([C@@H](c3ccccc3)c4ccc(NC(=O)C56CC7CC(CC(C7)C5)C6)cc4)c(c8ccccc8)c(c9ccccc9)c2c1,15.6,1.0,0.1,10.1002/anie.201701947,IC
7928,7928,COc1ccc2n([C@H](c3ccccc3)c4ccc(NC(=O)C56CC7CC(CC(C7)C5)C6)cc4)c(c8ccccc8)c(c9ccccc9)c2c1,11.2,1.0,0.1,10.1002/anie.201701947,IC
7987,7987,CCCCCC/C=C/C=C/C[C@]1(Cc2cccc(C)c2)SC(=NC1=O)c3ccccc3,13.384,1.0,0.1,10.1021/acs.orglett.8b01697,IC
7988,7988,CCCCCC/C=C/C=C/C[C@@]1(Cc2cccc(C)c2)SC(=NC1=O)c3ccccc3,11.298,1.0,0.1,10.1021/acs.orglett.8b01697,IC
8020,8020,CC(C)(C)[P@](C)(=O)c1ccccc1,14.38,1.0,0.3,10.1002/anie.202111957,IC
8021,8021,CC(C)(C)[P@@](C)(=O)c1ccccc1,11.3,1.0,0.3,10.1002/anie.202111957,IC
8037,8037,O=C(C[C@H]1[C@@H](c2ccccc2)c3ccc4ccccc4c3OC1=O)Cc5ccccc5,17.0,0.7,0.25,10.1002/anie.201700437,IC
8040,8040,O=C(Nc1ccc(cc1)[C@H](c2ccccc2)c3c([nH]c4ccccc34)C5=CCCCC5)C67CC8CC(CC(C8)C6)C7,18.9,1.0,0.1,10.1002/anie.201701947,IC
8041,8041,O=C(Nc1ccc(cc1)[C@@H](c2ccccc2)c3c([nH]c4ccccc34)C5=CCCCC5)C67CC8CC(CC(C8)C6)C7,11.3,1.0,0.1,10.1002/anie.201701947,IC
8048,8048,FC(F)(F)c1cc(N[C@@H]2C=CC(=O)[C@H]2c3sccc3)cc(c1)C(F)(F)F,8.0,1.0,0.05,10.1002/anie.201607714,IC
8056,8056,Cc1ccc(cc1)C(=O)[C@H](Br)[C@H](O)c2ccccc2,8.8,1.0,0.1,10.1002/adsc.202000080,IC
8057,8057,Cc1ccc(cc1)C(=O)[C@@H](Br)[C@H](O)c2ccccc2,11.3,1.0,0.1,10.1002/adsc.202000080,IC
8073,8073,CC1=CC(=O)C2=CC=C(C[C@]2(C)C1=O)c3ccc(Br)cc3,12.11,1.0,0.3,10.1021/acs.orglett.5b02653,IC
8074,8074,CC1=CC(=O)C2=CC=C(C[C@@]2(C)C1=O)c3ccc(Br)cc3,11.31,1.0,0.3,10.1021/acs.orglett.5b02653,IC
8086,8086,Cc1nn(c(C)c1C)C(=O)C=C[C@@H](N(CCCCO)Cc2ccccc2)c3ccccc3,8.921,1.0,0.1,10.1021/jacs.1c04367,IC
8087,8087,Cc1nn(c(C)c1C)C(=O)C=C[C@H](N(CCCCO)Cc2ccccc2)c3ccccc3,11.329,1.0,0.1,10.1021/jacs.1c04367,IC
8101,8101,CN1C(=O)[C@@](NC(=O)OC(C)(C)C)([C@@H]2CCCC2=O)c3ccccc13,5.61,1.5,0.1,10.1021/acs.orglett.0c03305,IC
8111,8111,CCCCCC[C@H](C)C(=S)N(C(C)C)C(C)C,9.2,1.0,0.01,10.1002/anie.202004485,IC
8112,8112,CCCCCC[C@@H](C)C(=S)N(C(C)C)C(C)C,11.35,1.0,0.01,10.1002/anie.202004485,IC
8166,8166,CC(=O)C[C@H]1[C@@H](c2cccc(C)c2)c3ccc4ccccc4c3OC1=O,14.1,0.7,0.25,10.1002/anie.201700437,IC
8171,8171,CC(=O)C(=C)[C@H](c1cccc(OCC=C)c1)c2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C,14.8,0.5,0.05,10.1021/acscatal.7b00030,IC
8172,8172,CC(=O)C(=C)[C@@H](c1cccc(OCC=C)c1)c2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C,11.4,0.5,0.05,10.1021/acscatal.7b00030,IC
8204,8204,COC(=O)[C@H](CC(=O)c1ccccc1)c2ccc3ccccc3c2,13.33,1.0,0.15,10.1002/anie.201612208,IC
8205,8205,COC(=O)[C@@H](CC(=O)c1ccccc1)c2ccc3ccccc3c2,11.43,1.0,0.15,10.1002/anie.201612208,IC
8212,8212,Cc1cc(C)c(c(C)c1)[S](=O)(=O)N2CC(C[C@@H]2CBr)(c3ccccc3)c4ccccc4,12.29,1.0,0.1,10.1002/anie.201705066,IC
8213,8213,Cc1cc(C)c(c(C)c1)[S](=O)(=O)N2CC(C[C@H]2CBr)(c3ccccc3)c4ccccc4,11.44,1.0,0.1,10.1002/anie.201705066,IC
8247,8247,C=CCOc1cccc2n([C@H](c3ccccc3)c4ccc(NC(=O)C56CC7CC(CC(C7)C5)C6)cc4)c8ccccc8c12,10.2,1.0,0.15,10.1002/anie.201701947,IC
8248,8248,C=CCOc1cccc2n([C@@H](c3ccccc3)c4ccc(NC(=O)C56CC7CC(CC(C7)C5)C6)cc4)c8ccccc8c12,11.5,1.0,0.15,10.1002/anie.201701947,IC
8286,8286,Cc1n([C@@H](c2ccccc2)c3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc3)c7ccccc7c1C,16.5,1.0,0.1,10.1002/anie.201701947,IC
8287,8287,Cc1n([C@H](c2ccccc2)c3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc3)c7ccccc7c1C,11.5,1.0,0.1,10.1002/anie.201701947,IC
8302,8302,C=CCOc1cccc(c1)[C@@H](n2c3ccccc3c4ccccc24)c5ccc(NC(=O)C67CC8CC(CC(C8)C6)C7)cc5,9.2,1.0,0.15,10.1002/anie.201701947,IC
8303,8303,C=CCOc1cccc(c1)[C@H](n2c3ccccc3c4ccccc24)c5ccc(NC(=O)C67CC8CC(CC(C8)C6)C7)cc5,11.5,1.0,0.15,10.1002/anie.201701947,IC
8398,8398,COC1=C(CC=C)C(=O)[C@@]2(CC(=C)C[C@@]1(CC=C)C2=O)C(=O)c3ccc(F)cc3,13.7,1.0,0.15,10.1021/acs.orglett.1c02842,IC
8401,8401,CC(=O)C[C@H]1[C@@H](c2ccc(C)c(C)c2)c3ccc4ccccc4c3OC1=O,14.6,0.7,0.25,10.1002/anie.201700437,IC
8405,8405,CC(C)c1[nH]c2ccccc2c1[C@@H](c3ccccc3)c4ccc(NC(=O)C56CC7CC(CC(C7)C5)C6)cc4,15.8,1.0,0.1,10.1002/anie.201701947,IC
8406,8406,CC(C)c1[nH]c2ccccc2c1[C@H](c3ccccc3)c4ccc(NC(=O)C56CC7CC(CC(C7)C5)C6)cc4,11.6,1.0,0.1,10.1002/anie.201701947,IC
8463,8463,COC(=O)[C@H](CC(=O)c1ccccc1)c2ccc(C)cc2,13.66,1.0,0.15,10.1002/anie.201612208,IC
8464,8464,COC(=O)[C@@H](CC(=O)c1ccccc1)c2ccc(C)cc2,11.66,1.0,0.15,10.1002/anie.201612208,IC
8494,8494,C[C@H](Nc1ccccc1)C(=O)c2ccc(F)cc2,12.9,1.0,0.01,10.1021/jacs.0c07210,IC
8495,8495,C[C@@H](Nc1ccccc1)C(=O)c2ccc(F)cc2,11.7,1.0,0.01,10.1021/jacs.0c07210,IC
8498,8498,Cc1[nH]c(cc1)[C@](c2ccccc2)(c3ccc(O)cc3)c4ccccc4N[S](C)(=O)=O,13.0,1.0,0.3,10.1039/D1SC03324G,IC
8499,8499,Cc1[nH]c(cc1)[C@@](c2ccccc2)(c3ccc(O)cc3)c4ccccc4N[S](C)(=O)=O,11.7,1.0,0.3,10.1039/D1SC03324G,IC
8504,8504,CC(=O)C[C@H]1[C@@H](c2ccc(C)cc2)c3ccc4ccccc4c3OC1=O,14.7,0.7,0.25,10.1002/anie.201700437,IC
8534,8534,CC[C@H](C)C(=S)N(C(C)C)C(C)C,10.48,1.0,0.01,10.1002/anie.202004485,IC
8535,8535,CC[C@@H](C)C(=S)N(C(C)C)C(C)C,11.73,1.0,0.01,10.1002/anie.202004485,IC
8572,8572,COCOc1ccccc1[C@@](c2[nH]c(C)cc2)(c3ccccc3)c4ccc(O)cc4,10.6,1.0,0.01,10.1038/s41929/020/00535/4,IC
8573,8573,COCOc1ccccc1[C@](c2[nH]c(C)cc2)(c3ccccc3)c4ccc(O)cc4,11.8,1.0,0.01,10.1038/s41929/020/00535/4,IC
8611,8611,Cc1ccc(cc1)[S](=O)(=O)N2C(=C(C#N)[C@@H](c3ccc(Cl)cc3)c4oc5ccccc5c24)N,16.4,0.8,0.3,10.1002/cjoc.201800330,IC
8612,8612,Cc1ccc(cc1)[S](=O)(=O)N2C(=C(C#N)[C@H](c3ccc(Cl)cc3)c4oc5ccccc5c24)N,11.8,0.8,0.3,10.1002/cjoc.201800330,IC
8661,8661,CC1=CC=C2C(=O)C=C(C)C(=O)[C@@]2(C)C1,12.6,1.0,0.15,10.1021/acs.orglett.5b02653,IC
8662,8662,CC1=CC=C2C(=O)C=C(C)C(=O)[C@]2(C)C1,11.85,1.0,0.15,10.1021/acs.orglett.5b02653,IC
8689,8689,Cc1ccc(cc1)C2=CC=C3C(=O)C=C(C)C(=O)[C@@]3(C)C2,12.61,1.0,0.3,10.1021/acs.orglett.5b02653,IC
8690,8690,Cc1ccc(cc1)C2=CC=C3C(=O)C=C(C)C(=O)[C@]3(C)C2,11.9,1.0,0.3,10.1021/acs.orglett.5b02653,IC
8711,8711,O=C(C[C@H]1[C@@H](c2ccccc2)c3ccc4ccccc4c3OC1=O)c5ccccc5,14.8,0.7,0.25,10.1002/anie.201700437,IC
8712,8712,CC(=O)C[C@H]1[C@@H](c2ccccc2)c3ccc4ccccc4c3OC1=O,14.9,0.7,0.25,10.1002/anie.201700437,IC
8723,8723,C/C=C/C(=O)[C@H](C(C(=O)c1ccccc1)C(=O)c2ccccc2)c3ccc(Br)cc3,30.5,0.75,0.2,10.1002/anie.201105812,IC
8724,8724,C/C=C/C(=O)[C@@H](C(C(=O)c1ccccc1)C(=O)c2ccccc2)c3ccc(Br)cc3,11.9,0.75,0.2,10.1002/anie.201105812,IC
8727,8727,CN1C(=O)[C@@](NC(=O)OC(C)(C)C)([C@@H]2CSCCC2=O)c3ccccc13,7.69,1.5,0.1,10.1021/acs.orglett.0c03305,IC
8737,8737,COc1ccccc1[C@@](c2[nH]c3CC=CCc3c2)(c4ccccc4)c5ccc(O)cc5,9.8,1.0,0.03,10.1039/D1SC03324G,IC
8738,8738,COc1ccccc1[C@](c2[nH]c3CC=CCc3c2)(c4ccccc4)c5ccc(O)cc5,11.9,1.0,0.03,10.1039/D1SC03324G,IC
8753,8753,CCCCCC/C=C/C=C/C[C@]1(Cc2ccc(Cl)cc2)SC(=NC1=O)c3ccccc3,12.715,1.0,0.03,10.1021/acs.orglett.8b01697,IC
8754,8754,CCCCCC/C=C/C=C/C[C@@]1(Cc2ccc(Cl)cc2)SC(=NC1=O)c3ccccc3,11.937,1.0,0.03,10.1021/acs.orglett.8b01697,IC
8784,8784,Cc1cccc(/C=C/[P@](=O)(c2ccccc2)C(C)(C)C)c1,9.39,1.0,0.25,10.1002/anie.202009358,IC
