,Unnamed: 0,SMILES,RT,Speed,i-PrOH_proportion,Literature,Column
3796,3796,O=C1OCC(\C[C@]1(CCCC#C)c2ccccc2)=C/c3ccccc3,21.81,1.0,0.15,10.1016/j.scib.2021.04.037,AD
3797,3797,O=C1OCC(\C[C@@]1(CCCC#C)c2ccccc2)=C/c3ccccc3,17.54,1.0,0.15,10.1016/j.scib.2021.04.037,AD
3964,3964,CCOC(=O)[C@](C[N+]([O-])=O)(Sc1ccc2ccccc2c1)c3ccc(cc3)n4c(C)ccc4C,19.53,1.0,0.05,10.1021/ol901572x,AD
3965,3965,CCOC(=O)[C@@](C[N+]([O-])=O)(Sc1ccc2ccccc2c1)c3ccc(cc3)n4c(C)ccc4C,18.5,1.0,0.05,10.1021/ol901572x,AD
4023,4023,O=C1OCC(=CC[C@@]1(CCCOCc2ccccc2)c3ccccc3)c4ccccc4,25.25,1.0,0.1,10.1021/jacs.8b12095,AD
4024,4024,O=C1OCC(=CC[C@]1(CCCOCc2ccccc2)c3ccccc3)c4ccccc4,18.74,1.0,0.1,10.1021/jacs.8b12095,AD
4027,4027,COc1ccc(CN2CC\C(=C/C[C@@](C)(C(=O)OC2=O)c3ccccc3)c4ccccc4)cc1,22.74,1.0,0.2,10.1002/anie.202005313,AD
4028,4028,COc1ccc(CN2CC\C(=C/C[C@](C)(C(=O)OC2=O)c3ccccc3)c4ccccc4)cc1,18.75,1.0,0.2,10.1002/anie.202005313,AD
4282,4282,CCOC(=O)[C@](C[N+]([O-])=O)(Sc1ccc2ccccc2c1)c3ccc(cc3)c4ccccc4,13.69,1.0,0.2,10.1021/ol901572x,AD
4283,4283,CCOC(=O)[C@@](C[N+]([O-])=O)(Sc1ccc2ccccc2c1)c3ccc(cc3)c4ccccc4,20.0,1.0,0.2,10.1021/ol901572x,AD
4312,4312,O=C(OCc1ccccc1)N(CC[C@H](C#N)c2ccc(cc2)c3ccccc3)CC#N,17.19,1.0,0.2,10.1038/s41467/021/22127/x,AD
4313,4313,O=C(OCc1ccccc1)N(CC[C@@H](C#N)c2ccc(cc2)c3ccccc3)CC#N,20.17,1.0,0.2,10.1038/s41467/021/22127/x,AD
4352,4352,C[C@]1(CC=C(COC1=O)c2ccccc2)c3ccc(Br)cc3,21.59,1.0,0.0,10.1021/jacs.8b12095,AD
4353,4353,C[C@@]1(CC=C(COC1=O)c2ccccc2)c3ccc(Br)cc3,20.48,1.0,0.0,10.1021/jacs.8b12095,AD
4384,4384,O=C1OCC(\C[C@]1(CCCOCc2ccccc2)c3ccccc3)=C/c4ccccc4,23.26,1.0,0.15,10.1016/j.scib.2021.04.037,AD
4385,4385,O=C1OCC(\C[C@@]1(CCCOCc2ccccc2)c3ccccc3)=C/c4ccccc4,20.64,1.0,0.15,10.1016/j.scib.2021.04.037,AD
4392,4392,CCOC(=O)[C@](C[N+]([O-])=O)(Sc1ccc2ccccc2c1)c3ccccc3C,17.75,1.0,0.05,10.1021/ol901572x,AD
4393,4393,CCOC(=O)[C@@](C[N+]([O-])=O)(Sc1ccc2ccccc2c1)c3ccccc3C,20.66,1.0,0.05,10.1021/ol901572x,AD
4445,4445,COc1ccc(CN2CCC(=C\C[C@@](C)(C(=O)OC2=O)c3ccccc3)/c4ccc5OCOc5c4)cc1,25.52,1.0,0.145695,10.1002/anie.202005313,AD
4446,4446,COc1ccc(CN2CCC(=C\C[C@](C)(C(=O)OC2=O)c3ccccc3)/c4ccc5OCOc5c4)cc1,20.92,1.0,0.145695,10.1002/anie.202005313,AD
4474,4474,Cc1ccc(cc1)[S](=O)(=O)n2cc([C@H](CCCCC#N)C#N)c3ccccc23,25.13,1.0,0.2,10.1038/s41467/021/22127/x,AD
4475,4475,Cc1ccc(cc1)[S](=O)(=O)n2cc([C@@H](CCCCC#N)C#N)c3ccccc23,21.06,1.0,0.2,10.1038/s41467/021/22127/x,AD
4550,4550,CCOC(=O)[C@](C[N+]([O-])=O)(Sc1ccc2ccccc2c1)c3sccc3,19.72,1.0,0.05,10.1021/ol901572x,AD
4551,4551,CCOC(=O)[C@@](C[N+]([O-])=O)(Sc1ccc2ccccc2c1)c3sccc3,21.5,1.0,0.05,10.1021/ol901572x,AD
4612,4612,CCOC(=O)[C@H](CC(=O)C(C)(C)C)C[N+]([O-])=O,14.61,1.0,0.2,10.1039/B905033G,AD
4613,4613,CCOC(=O)[C@@H](CC(=O)C(C)(C)C)C[N+]([O-])=O,21.89,1.0,0.2,10.1039/B905033G,AD
4625,4625,[O-][N+](=O)C[C@@H](CC(=O)c1ccc(Br)cc1)C(=O)OCc2ccccc2,18.82,1.0,0.2,10.1039/B905033G,AD
4626,4626,[O-][N+](=O)C[C@H](CC(=O)c1ccc(Br)cc1)C(=O)OCc2ccccc2,21.92,1.0,0.2,10.1039/B905033G,AD
4783,4783,COC(=O)c1ccc(cc1)C(=O)O[C@H](CCCCC#N)\C=C\CCc2ccccc2,15.46,1.0,0.1,10.1002/anie.202110084,AD
4784,4784,COC(=O)c1ccc(cc1)C(=O)O[C@@H](CCCCC#N)\C=C\CCc2ccccc2,22.98,1.0,0.1,10.1002/anie.202110084,AD
4874,4874,CCCCC[C@H]1CC(C/C=C/C(=O)OCC)ON1C(=O)OCc2ccccc2,14.0,1.0,0.05,10.1002/adsc.201501025,AD
4875,4875,CCCCC[C@@H]1CC(C/C=C/C(=O)OCC)ON1C(=O)OCc2ccccc2,23.6,1.0,0.05,10.1002/adsc.201501025,AD
4876,4876,CCOC(=O)[C@](C[N+]([O-])=O)(SCc1ccc(OC)cc1)c2ccccc2,24.65,1.0,0.05,10.1021/ol901572x,AD
4877,4877,CCOC(=O)[C@@](C[N+]([O-])=O)(SCc1ccc(OC)cc1)c2ccccc2,23.6,1.0,0.05,10.1021/ol901572x,AD
4901,4901,CC[C@H](C#N)C#CC1=CCCCC1,0.0,1.0,0.0,10.1021/jacs.9b02338,AD
4902,4902,CC[C@@H](C#N)C#CC1=CCCCC1,23.79,1.0,0.0,10.1021/jacs.9b02338,AD
5026,5026,COC(=O)[C@@H](Cc1ccc(cc1)[C@H](CC(=O)c2ccccc2)C#N)NC(=O)OC(C)(C)C,28.42,1.0,0.3,10.1038/s41467/021/22127/x,AD
5054,5054,CCOC(=O)c1sc(nc1C)c2ccc(OCC(C)C)c(c2)[C@H](CC(=O)c3ccccc3)C#N,20.79,1.0,0.1,10.1038/s41467/021/22127/x,AD
5055,5055,CCOC(=O)c1sc(nc1C)c2ccc(OCC(C)C)c(c2)[C@@H](CC(=O)c3ccccc3)C#N,25.09,1.0,0.1,10.1038/s41467/021/22127/x,AD
5072,5072,CCC[C@H]1C[C@H](O)ON1C(=O)OCc2ccccc2,29.3,1.0,0.025,10.1002/adsc.201501025,AD
5073,5073,CCC[C@@H]1C[C@H](O)ON1C(=O)OCc2ccccc2,25.2,1.0,0.025,10.1002/adsc.201501025,AD
5132,5132,COc1ccc(cc1)C(=O)C[C@H](C#N)c2ccccc2,20.83,1.0,0.15,10.1038/s41467/021/22127/x,AD
5133,5133,COc1ccc(cc1)C(=O)C[C@@H](C#N)c2ccccc2,25.84,1.0,0.15,10.1038/s41467/021/22127/x,AD
5142,5142,C[C@H](C[S](=O)(=O)c1ccc(C)cc1)c2cccc(C)c2,22.71,1.0,0.03,10.1039/C8QO01291A,AD
5143,5143,C[C@@H](C[S](=O)(=O)c1ccc(C)cc1)c2cccc(C)c2,25.91,1.0,0.03,10.1039/C8QO01291A,AD
5320,5320,CCOC(=O)\C=C\CC1C[C@H](CC)N(O1)C(=O)OCc2ccccc2,17.6,1.0,0.05,10.1002/adsc.201501025,AD
5321,5321,CCOC(=O)\C=C\CC1C[C@@H](CC)N(O1)C(=O)OCc2ccccc2,27.7,1.0,0.05,10.1002/adsc.201501025,AD
5340,5340,Cc1ccc(cc1)[S](=O)(=O)n2cc(nn2)[C@H](C(=C)C(=O)OCc3ccccc3)c4ccccc4,19.31,1.0,0.3,10.1021/jacs.7b08207,AD
5341,5341,Cc1ccc(cc1)[S](=O)(=O)n2cc(nn2)[C@@H](C(=C)C(=O)OCc3ccccc3)c4ccccc4,27.86,1.0,0.3,10.1021/jacs.7b08207,AD
5354,5354,C=C([C@H](CCN1C(=O)c2ccccc2C1=O)C#C)C(=O)OCc3ccccc3,24.44,1.0,0.1,10.1021/jacs.7b08207,AD
5355,5355,C=C([C@@H](CCN1C(=O)c2ccccc2C1=O)C#C)C(=O)OCc3ccccc3,28.12,1.0,0.1,10.1021/jacs.7b08207,AD
5444,5444,COc1ccc(CN2CC\C(=C/C[C@@](C)(C(=O)OC2=O)c3ccccc3)c4ccc5ccccc5c4)cc1,41.73,1.0,0.2,10.1002/anie.202005313,AD
5445,5445,COc1ccc(CN2CC\C(=C/C[C@](C)(C(=O)OC2=O)c3ccccc3)c4ccc5ccccc5c4)cc1,29.12,1.0,0.2,10.1002/anie.202005313,AD
5506,5506,CCOC(=O)[C@H](CC(=O)Oc1ccc(OC)cc1)C[N+]([O-])=O,26.77,1.0,0.1,10.1039/B905033G,AD
5507,5507,CCOC(=O)[C@@H](CC(=O)Oc1ccc(OC)cc1)C[N+]([O-])=O,29.89,1.0,0.1,10.1039/B905033G,AD
5608,5608,[CH2]=[C]=[C]([C@H](CCN1C(=O)c2ccccc2C1=O)C#C)C(=O)OCc3ccccc3,39.48,1.0,0.1,10.1021/jacs.7b08207,AD
5609,5609,[CH2]=[C]=[C]([C@@H](CCN1C(=O)c2ccccc2C1=O)C#C)C(=O)OCc3ccccc3,30.75,1.0,0.1,10.1021/jacs.7b08207,AD
5689,5689,CCOC(=O)\C=C\CC1C[C@H](C)N(O1)C(=O)OCc2ccccc2,19.1,1.0,0.05,10.1002/adsc.201501025,AD
5690,5690,CCOC(=O)\C=C\CC1C[C@@H](C)N(O1)C(=O)OCc2ccccc2,32.1,1.0,0.05,10.1002/adsc.201501025,AD
5699,5699,CCC(=O)C[C@H](C#N)c1ccc2ccccc2c1,37.4,1.0,0.01,10.1038/s41467/021/22127/x,AD
5700,5700,CCC(=O)C[C@@H](C#N)c1ccc2ccccc2c1,32.27,1.0,0.01,10.1038/s41467/021/22127/x,AD
5872,5872,CCOC(=O)C(F)(F)[C@]1(Cc2cc(OC)ccc2C1=O)C(=O)OC34CC5CC(CC(C5)C3)C4,20.026,1.0,0.07,10.1021/acs.orglett.7b03826,AD
5873,5873,CCOC(=O)C(F)(F)[C@@]1(Cc2cc(OC)ccc2C1=O)C(=O)OC34CC5CC(CC(C5)C3)C4,34.982,1.0,0.07,10.1021/acs.orglett.7b03826,AD
6033,6033,COc1ccccc1[C@H](C)C[S](=O)(=O)c2ccc(C)cc2,29.66,1.0,0.04,10.1039/C8QO01291A,AD
6034,6034,COc1ccccc1[C@@H](C)C[S](=O)(=O)c2ccc(C)cc2,38.68,1.0,0.04,10.1039/C8QO01291A,AD
6043,6043,CC(C)(C)OC(=O)N1CC(CC[C@H](C#N)c2ccc(cc2)c3ccccc3)(CC#N)C1,14.92,1.0,0.2,10.1038/s41467/021/22127/x,AD
6044,6044,CC(C)(C)OC(=O)N1CC(CC[C@@H](C#N)c2ccc(cc2)c3ccccc3)(CC#N)C1,38.93,1.0,0.2,10.1038/s41467/021/22127/x,AD
6079,6079,C[C@H](C[S](=O)(=O)c1ccc(C)cc1)c2ccc(C)cc2,37.56,1.0,0.03,10.1039/C8QO01291A,AD
6080,6080,C[C@@H](C[S](=O)(=O)c1ccc(C)cc1)c2ccc(C)cc2,39.82,1.0,0.03,10.1039/C8QO01291A,AD
6081,6081,COc1cccc(c1)[C@H](CCCCC#N)C#N,37.73,1.0,0.05,10.1038/s41467/021/22127/x,AD
6082,6082,COc1cccc(c1)[C@@H](CCCCC#N)C#N,39.97,1.0,0.05,10.1038/s41467/021/22127/x,AD
6101,6101,COc1cccc(c1)[C@H](C)C[S](=O)(=O)c2ccc(C)cc2,32.41,1.0,0.04,10.1039/C8QO01291A,AD
6102,6102,COc1cccc(c1)[C@@H](C)C[S](=O)(=O)c2ccc(C)cc2,40.54,1.0,0.04,10.1039/C8QO01291A,AD
6251,6251,C[C@H](C[S](=O)(=O)c1ccc(C)cc1)c2ccc(F)cc2,41.37,1.0,0.03,10.1039/C8QO01291A,AD
6252,6252,C[C@@H](C[S](=O)(=O)c1ccc(C)cc1)c2ccc(F)cc2,46.49,1.0,0.03,10.1039/C8QO01291A,AD
6263,6263,CCOC(=O)[C@H](CC(=O)c1ccc(cc1)[N+]([O-])=O)C[N+]([O-])=O,36.02,1.0,0.2,10.1039/B905033G,AD
6264,6264,CCOC(=O)[C@@H](CC(=O)c1ccc(cc1)[N+]([O-])=O)C[N+]([O-])=O,47.68,1.0,0.2,10.1039/B905033G,AD
6292,6292,CCOC(=O)C(F)(F)[C@]1(Cc2cc(OC)c(OC)cc2C1=O)C(=O)OC34CC5CC(CC(C5)C3)C4,33.268,1.0,0.06,10.1021/acs.orglett.7b03826,AD
6293,6293,CCOC(=O)C(F)(F)[C@@]1(Cc2cc(OC)c(OC)cc2C1=O)C(=O)OC34CC5CC(CC(C5)C3)C4,49.04,1.0,0.06,10.1021/acs.orglett.7b03826,AD
6352,6352,COc1ccc(cc1)[C@H](C)C[S](=O)(=O)c2ccc(C)cc2,45.34,1.0,0.04,10.1039/C8QO01291A,AD
6353,6353,COc1ccc(cc1)[C@@H](C)C[S](=O)(=O)c2ccc(C)cc2,52.65,1.0,0.04,10.1039/C8QO01291A,AD
6381,6381,CC(C)(C)[Si](C)(C)OC[C@H](C#N)C#Cc1ccccc1,47.63,0.3,0.0,10.1021/jacs.9b02338,AD
6382,6382,CC(C)(C)[Si](C)(C)OC[C@@H](C#N)C#Cc1ccccc1,55.27,0.3,0.0,10.1021/jacs.9b02338,AD
6417,6417,CC(=C)OC(=O)O[C@@H](c1ccccc1)c2cn(c3ccccc23)[S](=O)(=O)C(F)(F)F,51.6,0.2,0.002,10.1021/acs.orglett.8b00169,AD
6418,6418,CC(=C)OC(=O)O[C@H](c1ccccc1)c2cn(c3ccccc23)[S](=O)(=O)C(F)(F)F,58.9,0.2,0.002,10.1021/acs.orglett.8b00169,AD
6451,6451,N#CCCCC[C@H](C#N)c1ccc2OCOc2c1,61.7,1.0,0.05,10.1038/s41467/021/22127/x,AD
6452,6452,N#CCCCC[C@@H](C#N)c1ccc2OCOc2c1,65.44,1.0,0.05,10.1038/s41467/021/22127/x,AD
6513,6513,CC1(COC1)C(=O)O[C@H](CCCCC#N)\C=C\c2ccccc2,72.76,0.5,0.01,10.1002/anie.202110084,AD
6514,6514,CC1(COC1)C(=O)O[C@@H](CCCCC#N)\C=C\c2ccccc2,76.41,0.5,0.01,10.1002/anie.202110084,AD
6545,6545,O=C(NC(CC[C@H](C#N)c1ccc(cc1)c2ccccc2)CC#N)OCc3ccccc3,68.75,0.5,0.1,10.1038/s41467/021/22127/x,AD
6546,6546,O=C(NC(CC[C@@H](C#N)c1ccc(cc1)c2ccccc2)CC#N)OCc3ccccc3,107.74,0.5,0.1,10.1038/s41467/021/22127/x,AD
6827,6827,[O-][N+](=O)[C@@]12Oc3ccccc3[C@@H]1CC(=C2)C(=O)OCc4ccccc4,6.818,1.0,0.05,10.1002/anie.201900036,AD
7025,7025,Cc1cccc(c1)[C@H](C=C)[C@H](N)C(=O)OC(C)(C)C,12.9,0.6,0.02,10.1002/adsc.201801148,AD
7026,7026,Cc1cccc(c1)[C@@H](C=C)[C@H](N)C(=O)OC(C)(C)C,10.4,0.6,0.02,10.1002/adsc.201801148,AD
7037,7037,Cc1ccc(C[C@@]2(C)C(=O)c3cc(cc(O)c3C2=O)c4ccccc4)cc1,23.8,0.7,0.1,10.1002/anie.201910183,AD
7038,7038,Cc1ccc(C[C@]2(C)C(=O)c3cc(cc(O)c3C2=O)c4ccccc4)cc1,10.4,0.7,0.1,10.1002/anie.201910183,AD
7064,7064,[O-][N+](=O)[C@@]12Oc3ccccc3[C@@H]1CC(=C2)C(=O)OCc4ccccc4,7.094,1.0,0.05,10.1002/anie.201900036,AD
7172,7172,CC[C@@H](C#Cc1ccccc1)c2cccc(OC)c2,11.78,0.7,0.03,10.1002/anie.202006317,AD
7173,7173,CC[C@H](C#Cc1ccccc1)c2cccc(OC)c2,10.55,0.7,0.03,10.1002/anie.202006317,AD
7236,7236,C[C@]1(Cc2ccccc2)C(=O)c3cc(cc(O)c3C1=O)c4ccccc4,18.6,0.7,0.1,10.1002/anie.201910183,AD
7237,7237,C[C@@]1(Cc2ccccc2)C(=O)c3cc(cc(O)c3C1=O)c4ccccc4,10.6,0.7,0.1,10.1002/anie.201910183,AD
7482,7482,CC(C)(C)OC(=O)N1[C@H](O)[C@](C[N+]([O-])=O)(c2ccccc12)c3c[nH]c4ccccc34,8.52,1.0,0.3,10.1002/adsc.201300373,AD
7483,7483,CC(C)(C)OC(=O)N1[C@@H](O)[C@](C[N+]([O-])=O)(c2ccccc12)c3c[nH]c4ccccc34,10.85,1.0,0.3,10.1002/adsc.201300373,AD
7532,7532,CC(C)=CCC(C)(C)[C@H]1N[S](=O)(=O)c2ccccc2C(=C1)C=Cc3cccc(Cl)c3,14.3,1.0,0.1,10.1038/s41467/018/04645/3,AD
7533,7533,CC(C)=CCC(C)(C)[C@@H]1N[S](=O)(=O)c2ccccc2C(=C1)C=Cc3cccc(Cl)c3,10.9,1.0,0.1,10.1038/s41467/018/04645/3,AD
7699,7699,C[C@]1(C(c2ccccc2)c3ccccc3)C(=O)c4cc(cc(O)c4C1=O)c5ccccc5,26.2,0.7,0.05,10.1002/anie.201910183,AD
7700,7700,C[C@@]1(C(c2ccccc2)c3ccccc3)C(=O)c4cc(cc(O)c4C1=O)c5ccccc5,11.0,0.7,0.05,10.1002/anie.201910183,AD
7724,7724,CC[C@@H](C#Cc1ccccc1)c2ccc(OC)cc2,12.23,0.7,0.03,10.1002/anie.202006317,AD
7725,7725,CC[C@H](C#Cc1ccccc1)c2ccc(OC)cc2,11.02,0.7,0.03,10.1002/anie.202006317,AD
7879,7879,[O-][N+](=O)[C@@]12Oc3ccccc3[C@@H]1CC(=C2)C(=O)OCc4ccccc4,7.027,1.0,0.1,10.1002/anie.201900036,AD
8065,8065,Cc1ccc(cc1)[C@@H](N[S](=O)(=O)c2ccc(C)cc2)[Si](C)(C)C(C)(C)C,9.8,0.8,0.06,10.1021/acs.orglett.8b04073,AD
8066,8066,Cc1ccc(cc1)[C@H](N[S](=O)(=O)c2ccc(C)cc2)[Si](C)(C)C(C)(C)C,11.3,0.8,0.06,10.1021/acs.orglett.8b04073,AD
8178,8178,COc1ccccc1c2cc(O)c3C(=O)[C@@](C)(Cc4ccccc4)C(=O)c3c2,21.4,0.7,0.05,10.1002/anie.201910183,AD
8179,8179,COc1ccccc1c2cc(O)c3C(=O)[C@](C)(Cc4ccccc4)C(=O)c3c2,11.4,0.7,0.05,10.1002/anie.201910183,AD
8305,8305,Cc1ccc(cc1)[S](=O)(=O)N[C@H](c2cscc2)[Si](C)(C)C(C)(C)C,9.6,0.6,0.08,10.1021/acs.orglett.8b04073,AD
8306,8306,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](c2cscc2)[Si](C)(C)C(C)(C)C,11.5,0.6,0.08,10.1021/acs.orglett.8b04073,AD
8522,8522,Cc1ccc(cc1)[S](=O)(=O)N[C@H](c2ccc(Br)cc2)[Si](C)(C)C(C)(C)C,9.6,0.8,0.06,10.1021/acs.orglett.8b04073,AD
8523,8523,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](c2ccc(Br)cc2)[Si](C)(C)C(C)(C)C,11.7,0.8,0.06,10.1021/acs.orglett.8b04073,AD
8844,8844,CC(C)C/C=C/[C@@]1(C)N[S](=O)(=O)c2ccccc12,8.713,1.5,0.1,10.1038/s41467/018/04645/3,AD
8845,8845,CC(C)C/C=C/[C@]1(C)N[S](=O)(=O)c2ccccc12,12.0,1.5,0.1,10.1038/s41467/018/04645/3,AD
8967,8967,C[C@]1(Cc2ccc(Cl)cc2)C(=O)c3cc(cc(O)c3C1=O)c4ccccc4,18.3,0.7,0.1,10.1002/anie.201910183,AD
8968,8968,C[C@@]1(Cc2ccc(Cl)cc2)C(=O)c3cc(cc(O)c3C1=O)c4ccccc4,12.1,0.7,0.1,10.1002/anie.201910183,AD
9171,9171,CC[C@@H](C#Cc1ccc(Cl)cc1)c2ccccc2,13.79,0.5,0.0,10.1002/anie.202006317,AD
9172,9172,CC[C@H](C#Cc1ccc(Cl)cc1)c2ccccc2,12.33,0.5,0.0,10.1002/anie.202006317,AD
9466,9466,CC(C)(C)c1ccc(cc1)[C@H]([C@H](\C=C\c2ccccc2)c3ccccc3)c4oc(CO)cc4,9.95,1.0,0.04,10.1021/acscatal.7b02667,AD
9467,9467,CC(C)(C)c1ccc(cc1)[C@@H]([C@H](\C=C\c2ccccc2)c3ccccc3)c4oc(CO)cc4,12.63,1.0,0.04,10.1021/acscatal.7b02667,AD
9616,9616,Cc1ccc(cc1)[S](=O)(=O)N[C@H](c2ccccc2F)[Si](C)(C)C(C)(C)C,11.8,0.8,0.08,10.1021/acs.orglett.8b04073,AD
9617,9617,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](c2ccccc2F)[Si](C)(C)C(C)(C)C,12.8,0.8,0.08,10.1021/acs.orglett.8b04073,AD
9746,9746,Cc1ccc(C[C@@H]2NC(=O)N(Cc3c(Cl)cccc3Cl)C2=O)cc1,8.1,1.0,0.2,10.1002/cjoc.202100809,AD
9747,9747,Cc1ccc(C[C@H]2NC(=O)N(Cc3c(Cl)cccc3Cl)C2=O)cc1,12.9,1.0,0.2,10.1002/cjoc.202100809,AD
9939,9939,CN1C(=O)[C@](N[S]1(=O)=O)(\C=C\c2ccccc2)c3ccccc3,18.4,1.0,0.1,10.1038/s41467/018/04645/3,AD
9940,9940,CN1C(=O)[C@@](N[S]1(=O)=O)(\C=C\c2ccccc2)c3ccccc3,13.1,1.0,0.1,10.1038/s41467/018/04645/3,AD
10004,10004,CC(=O)NN[C@H](\C=C\c1ccccc1)c2ccccc2,12.0,0.5,0.2,10.1002/chem.201605579,AD
10005,10005,CC(=O)NN[C@@H](\C=C\c1ccccc1)c2ccccc2,13.2,0.5,0.2,10.1002/chem.201605579,AD
10178,10178,C[C@]1(Cc2ccccc2)C(=O)c3cc(cc(O)c3C1=O)c4occc4,14.5,0.7,0.3,10.1002/anie.201910183,AD
10179,10179,C[C@@]1(Cc2ccccc2)C(=O)c3cc(cc(O)c3C1=O)c4occc4,13.4,0.7,0.3,10.1002/anie.201910183,AD
10339,10339,C[C@]1(Cc2ccc3ccccc3c2)C(=O)c4cc(cc(O)c4C1=O)c5ccccc5,22.7,0.7,0.1,10.1002/anie.201910183,AD
10340,10340,C[C@@]1(Cc2ccc3ccccc3c2)C(=O)c4cc(cc(O)c4C1=O)c5ccccc5,13.6,0.7,0.1,10.1002/anie.201910183,AD
10344,10344,CC(C)(C)[C@H]1N[S](=O)(=O)c2ccccc2C(=C1)C=Cc3cccc(F)c3,7.7,1.5,0.1,10.1038/s41467/018/04645/3,AD
10345,10345,CC(C)(C)[C@@H]1N[S](=O)(=O)c2ccccc2C(=C1)C=Cc3cccc(F)c3,13.6,1.5,0.1,10.1038/s41467/018/04645/3,AD
10484,10484,Cc1ccc(cc1)[S](=O)(=O)N[C@H](c2ccc(F)cc2)[Si](C)(C)C(C)(C)C,10.4,0.6,0.08,10.1021/acs.orglett.8b04073,AD
10485,10485,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](c2ccc(F)cc2)[Si](C)(C)C(C)(C)C,13.8,0.6,0.08,10.1021/acs.orglett.8b04073,AD
10582,10582,CC(=O)N[C@@H]1Cc2ccc(F)cc2[C@H]1O,10.6,1.0,0.05,10.1021/acs.orglett.6b00212,AD
10686,10686,Cc1[nH]c(cc1)[C@](c2ccccc2)(c3ccc(O)cc3)c4ccccc4OCc5ccccc5,13.1,1.0,0.05,10.1038/s41929/020/00535/4,AD
10687,10687,Cc1[nH]c(cc1)[C@@](c2ccccc2)(c3ccc(O)cc3)c4ccccc4OCc5ccccc5,14.0,1.0,0.05,10.1038/s41929/020/00535/4,AD
10704,10704,COc1cccc(c1)c2cc(O)c3C(=O)[C@@](C)(Cc4ccccc4)C(=O)c3c2,18.8,0.7,0.1,10.1002/anie.201910183,AD
10705,10705,COc1cccc(c1)c2cc(O)c3C(=O)[C@](C)(Cc4ccccc4)C(=O)c3c2,14.0,0.7,0.1,10.1002/anie.201910183,AD
10763,10763,CC(=O)N[C@@H]1Cc2c(Cl)cccc2[C@H]1O,10.5,1.0,0.05,10.1021/acs.orglett.6b00212,AD
10764,10764,Cc1ccc(cc1)[S](=O)(=O)N[C@H](c2ccc(Cl)cc2)[Si](C)(C)C(C)(C)C,10.7,0.8,0.06,10.1021/acs.orglett.8b04073,AD
10765,10765,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](c2ccc(Cl)cc2)[Si](C)(C)C(C)(C)C,14.1,0.8,0.06,10.1021/acs.orglett.8b04073,AD
10790,10790,Cc1cccc(c1)[C@@H](C=C)[C@H](N)C(=O)OC(C)(C)C,15.6,0.6,0.02,10.1002/adsc.201801148,AD
10854,10854,Cc1ccc(cc1)[S](=O)(=O)N[C@H](c2ccc(cc2)c3ccccc3)[Si](C)(C)C(C)(C)C,12.5,0.8,0.06,10.1021/acs.orglett.8b04073,AD
10855,10855,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](c2ccc(cc2)c3ccccc3)[Si](C)(C)C(C)(C)C,14.2,0.8,0.06,10.1021/acs.orglett.8b04073,AD
10992,10992,C[C@H](Nc1ccccc1)C(=O)c2ccccc2F,21.2,1.0,0.01,10.1021/jacs.0c07210,AD
10993,10993,C[C@@H](Nc1ccccc1)C(=O)c2ccccc2F,14.3,1.0,0.01,10.1021/jacs.0c07210,AD
11049,11049,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](c2ccccc2)C(C)(C)c3ccccc3,12.3,0.8,0.06,10.1021/acs.orglett.8b04073,AD
11050,11050,Cc1ccc(cc1)[S](=O)(=O)N[C@H](c2ccccc2)C(C)(C)c3ccccc3,14.4,0.8,0.06,10.1021/acs.orglett.8b04073,AD
11079,11079,Clc1cccc(Cl)c1CN2C(=O)N[C@@H](Cc3ccc(Br)cc3)C2=O,7.5,1.0,0.2,10.1002/cjoc.202100809,AD
11080,11080,Clc1cccc(Cl)c1CN2C(=O)N[C@H](Cc3ccc(Br)cc3)C2=O,14.4,1.0,0.2,10.1002/cjoc.202100809,AD
11160,11160,Clc1ccc(C[C@@H]2NC(=O)N(Cc3c(Cl)cccc3Cl)C2=O)cc1,7.2,1.0,0.2,10.1002/cjoc.202100809,AD
11161,11161,Clc1ccc(C[C@H]2NC(=O)N(Cc3c(Cl)cccc3Cl)C2=O)cc1,14.5,1.0,0.2,10.1002/cjoc.202100809,AD
11169,11169,CCOC(=O)CC/C=C/C=C/C[C@]1(Cc2ccc(cc2)C#N)SC(=NC1=O)c3ccccc3,12.533,1.0,0.3,10.1021/acs.orglett.8b01697,AD
11170,11170,CCOC(=O)CC/C=C/C=C/C[C@@]1(Cc2ccc(cc2)C#N)SC(=NC1=O)c3ccccc3,14.512,1.0,0.3,10.1021/acs.orglett.8b01697,AD
11283,11283,CC(=O)N[C@@H]1Cc2c(Br)cccc2[C@H]1O,11.0,1.0,0.05,10.1021/acs.orglett.6b00212,AD
11490,11490,C[C@]1(Cc2ccccc2)C(=O)c3cc(cc(O)c3C1=O)c4ccc(Cl)cc4,34.8,0.7,0.1,10.1002/anie.201910183,AD
11491,11491,C[C@@]1(Cc2ccccc2)C(=O)c3cc(cc(O)c3C1=O)c4ccc(Cl)cc4,14.9,0.7,0.1,10.1002/anie.201910183,AD
